cta_protocol_id,cta_protocol_no,submission_no,status_code,status_en,status_fr,start_date,end_date,nol_date,protocol_title_en,protocol_title_fr,conditions,manufacturer,brand_name_en,brand_name_fr,adult_male,adult_female,pediatric,last_update
57457,PDC01,242430,3,PENDING,En suspens,,,20200820,"A RANDOMIZED, PLACEBO-CONTROLLED, MULTICENTER STUDY TO ASSESS THE SAFETY AND EFFICACY OF DAPSONE ON THE TREATMENT OF COVID-19 POSITIVE PATIENTS","UNE ÉTUDE RANDOMISÉE, CONTRÔLÉE PAR PLACEBO, ÉTUDE MULTICENTRIQUE À ÉVALUER L¿INNOCUITÉ ET L¿EFFICACITÉ DE DAPSONE SUR LE TRAITEMENT DES PATIENTS POSITIFS COVID-19","{""CORONAVIRUS DISEASE (COVID-19)""}",RESEARCH INSTITUTE OF THE MCGILL UNIVERSITY HEALTH CENTRE,DAPSONE,,true,true,,20200825 14:20:50 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200901 08:46:23 GMT
57498,COV-01,242568,3,PENDING,En suspens,,,20200820,INDUSTRY ALLIANCE PLATFORM TRIAL TO ASSESS THE EFFICACY AND SAFETY OF MULTIPLE CANDIDATE AGENTS FOR THE TREATMENT OF COVID-19 IN HOSPITALIZED PATIENTS,ESSAI DE LA PLATEFORME DE L'ALLIANCE DE L'INDUSTRIE POUR ÉVALUER L'EFFICACITÉ ET LA SÉCURITÉ D'AGENTS CANDIDATS MULTIPLES POUR LE TRAITEMENT DE LA COVID-19 CHEZ LES PATIENTS HOSPITALISÉS,"{""CORONAVIRUS DISEASE (COVID-19)""}",AMGEN CANADA INC,TALTZ (IXEKIZUMAB) / OTEZLA (APREMILAST),TALTZ (IXEKIZUMAB) / OTEZLA (APREMILAST),true,true,,20200825 14:20:50 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200826 08:21:24 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200826 08:21:24 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200827 08:21:59 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200827 08:21:59 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200828 08:22:09 GMT
56747,2149,240138,1,ONGOING,En cours,20200826,,20200610,"SEDATING WITH VOLATILE ANESTHETICS CRITICALLY ILL COVID-19 PATIENTS IN ICU: EFFECTS ON VENTILATORY PARAMETERS AND SURVIVAL MULTICENTRE OPEN-LABEL, PRAGMATIC, RANDOMIZED CONTROLLED TRIAL AND A PARALLEL PROSPECTIVE (NON-RANDOMIZED) COHORT STUDY","METTRE DES PATIENTS DANS L'UNITÉ DE SOINS INTENSIFS GRAVEMENT ATTEINTES PAR LE COVID-19 SOUS CALMANT AVEC DES ANESTHÉSIQUES VOLATILS :  LES EFFETS SUR LES PARAMÈTRES VENTILATOIRES ET LA SURVIE UNE ÉTUDE DE COHORTE OUVERTE, MULTICENTRIQUE, RANDOMISÉE, PRAGMATIQUE ET UNE PROSPRECTIVE PARALLÈLE (NON RANDOMISÉES)","{""CORONAVIRUS DISEASE (COVID-19)""}",SUNNYBROOK HEALTH SCIENCES CENTRE,ISOFLURANE / SEVOFLURANE,,true,true,,20200828 08:22:09 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200828 08:22:09 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200831 08:45:44 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200831 08:45:44 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200831 08:45:44 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200901 08:46:23 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200901 08:46:23 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200902 08:47:04 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200902 08:47:04 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200903 08:47:47 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200903 08:47:47 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200903 08:47:47 GMT
56728,EXTENDED-P2,240041,3,PENDING,En suspens,,,20200610,NOVEL OXYGEN THERAPEUTIC NAN02 FOR COVID19 INDUCED ARDS: ¿EXTENDED¿ PHASE IIA TRIAL,PROLONGER (UN NOUVEL AGENT THÉRAPEUTIQUE OXYGÉNÉ NANO2 POUR LE COVID-19 INDUITES PAR LE SDRA) ESSAI CLINIQUE PHASE IIA,"{""CORONAVIRUS DISEASE (COVID-19)""}",NUVOX PHARNA LLC,PERFLENAPENT (NANO2),,true,true,,20200903 08:47:47 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200903 08:47:47 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200904 08:48:18 GMT
55846,2114,237108,1,ONGOING,En cours,20200409,,20200318,"A MULTI-CENTRE, ADAPTIVE, RANDOMIZED, OPEN-LABEL, CONTROLLED CLINICAL TRIAL OF THE SAFETY AND EFFICACY OF INVESTIGATIONAL THERAPEUTICS FOR THE TREATMENT OF COVID-19 IN HOSPITALIZED PATIENTS","UNE ÉTUDE MULTICENTRIQUE, RANDOMISÉE, SOUPLE, OUVERT, LES ESSAIS CLINIQUES CONTRÔLÉES DE L¿INNOCUITÉ ET DE L¿EFFICACITÉ DES PRODUITS THÉRAPEUTIQUES EXPÉRIMENTAUX POUR LE TRAITEMENT DE COVID-19 DANS LES PATIENTS HOSPITALISÉS","{""CORONAVIRUS DISEASE (COVID-19)""}",SUNNYBROOK RESEARCH INSTITUTE,REMDESIVIR / INTERFERON-BETA-1A,,true,true,,20200904 08:48:18 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200904 08:48:18 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200904 08:48:18 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200907 08:49:46 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200907 08:49:46 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200907 08:49:46 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200907 08:49:46 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200909 08:50:46 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200909 08:50:46 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200909 08:50:46 GMT
57064,NCT04405102,241148,1,ONGOING,En cours,20200908,,20200713," A RANDOMIZED TRIAL ON EFFICACY AND SAFETY OF OZANIMOD FOR THE TREATMENT OF COVID-19 PATIENTS REQUIRING OXYGEN SUPPORT - A PILOT TRIAL (COZI)",ÉTUDE RANDOMISÉE ÉVALUANT L'EFFICACITÉ ET L'INNOCUITÉ DE L'OZANIMOD DANS LE TRAITEMENT DE LA COVID-19 CHEZ DES PATIENTS NÉCESSITANT UN SUPPORT EN OXYGÈNE - ÉTUDE PILOTE (COZI),"{""CORONAVIRUS DISEASE (COVID-19)""}",INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUEBEC,OZANIMOD,,true,true,,20200909 08:50:46 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200908 08:50:14 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200908 08:50:14 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200908 08:50:14 GMT
